,Unnamed: 0,Review,Ratings
997,997,Third class quality product,1
998,998,I dont know why i see these wgite shades on a black screen. Dont know wether its nkrmal or defective,1
999,999,Trust me.. go for it...,5
1000,1000,A good product 🙂,5
1001,1001,Value for money,5
1002,1002,SSD Makes it very fast i must say.,5
1003,1003,Best and Super one Lap for off use,5
1004,1004,Its been 1 months...one of best laptop in. 14 inch segment.,5
1005,1005,Best value for money laptop with all required features.,5
1006,1006,Nice,5
1007,1007,Fast booting with few seconds.,5
1008,1008,A very good product,5
1011,1011,Expectation,5
1012,1012,Nice,5
1013,1013,Good Product through acer,5
1015,1015,Only use full in daily use its picture quality not good,4
1016,1016,Horrible shopping experience but the product is good,4
1017,1017,Performance was good,4
1018,1018,No backlit keyboard as mentioned rest everything Is ok,4
1019,1019,Value For Money Product...!!!,4
1020,1020,Good laptop with minor heating issue......,4
1021,1021,So far its great.,4
1022,1022,Need impovement in fan and heating,4
1023,1023,Good product,4
1024,1024,Dont buy with Amazon,4
1027,1027,Awesome performance,4
1028,1028,A great deal.,4
1030,1030,Asus x415EA-EB302TS. Perfect laptop,5
1034,1034,Refrain from buying,1
1036,1036,"Fast laptop, excellent audio video.",4
1037,1037,Performance is fine but display quality is very poor,2
1038,1038,Slow laptop,2
1039,1039,Overall laptop is good for students and working professional,3
1040,1040,Faint letters on keyboard,3
1041,1041,Missing licence,3
1042,1042,Awful service from Amazon,1
1043,1043,The laptop received was defective. Amazon support was touchwood useless.,1
1044,1044,Terrible display and camera,1
1045,1045,Absolute disaster.. don't buy,1
1046,1046,Poor Performance Laptop only good at looking,1
1047,1047,Warranty issue,1
1048,1048,Please don't buy this,1
1049,1049,Image not up to the mark,1
1050,1050,Poor quality item,1
1051,1051,Not able to install Ms office,1
1054,1054,Disappointed,1
1055,1055,Performance issue make work on,1
1056,1056,Buyers pls dont go for brand HP.,1
1058,1058,Awesome laptop at this price,5
1059,1059,Great Laptop! Extremely happy,5
1060,1060,Up to the price.. Great Product.,5
1061,1061,"Perfect, beyond my expectations!",5
1062,1062,"लॅपटॉप घेतल्या पासून लै आनंद झाला आहे, wfh आता कुठे पण बाहेर जाऊन करता येतोय..",5
1063,1063,Great Product,5
1064,1064,Best Laptop in this price segment.,5
1065,1065,good on performance,5
1066,1066,nice and Good quality,5
1067,1067,really like it 😍😍😍😍,5
1070,1070,Nice U can Go 4 It I recently add Windows 11 in it Boot time less than 10 sec.🤍🤍,5
1071,1071,Wonderful Product,5
1073,1073,Everything is great but better could have been improved,4
1074,1074,Good One,4
1075,1075,Good at this range,4
1076,1076,Good,4
1077,1077,SSD,2
1078,1078,Sound Card not working.,2
1079,1079,Charger damaged just in 2 months,3
1080,1080,slow,3
1081,1081,"Easy to carry, light weight but slow",3
1082,1082,Processing is not good,3
1083,1083,Performance is slow,3
1084,1084,review for idea pad,3
1085,1085,Disappointed,1
1086,1086,Too dad delivery,1
1087,1087,Not worth for 39k,1
1088,1088,Slowest laptop ever,1
1089,1089,Slowest laptop ever used,1
1090,1090,"Stoped Working in 1 Month and ""NO"" Support""",1
1091,1091,Just don't waste your hard earn money,1
1092,1092,Horrible,1
1093,1093,Worst product... Never buy it,1
1094,1094,Defective product Not Starting,1
1097,1097,Processing speed is very slow,1
1098,1098,Worst Product from Amazon,1
1099,1099,Poor performance,1
1100,1100,Big NO,1
1101,1101,Charging problem and charger hitting problem,1
1102,1102,Selling defective Laptop,1
1103,1103,The product has two times same problem with keyboard.,1
1104,1104,Dont buy this Lenovo laptop,1
1105,1105,Performance is very poor and slow,1
1106,1106,To start the laptop it is taking nearly10 minutes,1
1109,1109,Dont buy this..stop working after one month of purchase,1
1110,1110,Never buy it.,1
1111,1111,worst laptop i have ever used,1
1112,1112,Keyboard not working,1
1113,1113,Worst laptop,1
1114,1114,It’s using 50 to 60 percentage of its ram even when we are not using it… dead slow,1
1115,1115,Its the worst thing I buyed in amazon,1
1116,1116,Total waste product...my toch pad is not working and there is no any pre installation,1
1117,1117,Worst product supplied by retailer. Tried to reach out for help but not receiving response,1
1118,1118,Worst Laptop,1
1121,1121,Poor display and deadly slow,1
1122,1122,Got a used laptop at the cost of a new laptop,1
1123,1123,Worst laptop! Hangs a lot even if it’s a brand new,1
1124,1124,Hangs frequently,1
1125,1125,World’s slowest laptop,1
1126,1126,Worst laptop available on earth .  Not able to run even google chrome never buy lenovo laptop,1
1127,1127,Waste of money,1
1128,1128,I wasted 35k on this worst laptop,1
1130,1130,BEST LAPTOP,5
1131,1131,Its the best laptop for online class,5
1132,1132,Nice looking laptop with office and genuine window,5
1133,1133,Awesome laptop,5
1134,1134,Worth your money,5
1135,1135,Nice,5
1136,1136,Good to goo,5
1137,1137,Great Product,5
1138,1138,Worth Purchase,5
1139,1139,Awesome product,5
1142,1142,Great Awesome gadgets,5
1143,1143,Good 👍🏼,5
1144,1144,Best laptop,5
1145,1145,Good,5
1146,1146,Nice,5
1147,1147,Good screen,5
1148,1148,Nice product,5
1149,1149,Easy to use,5
1150,1150,Worth it,5
1151,1151,Best laptop I have ever seen 😍,5
1154,1154,Good,5
1155,1155,Too Nice to use,5
1156,1156,Excellent and Worth the Price,5
1157,1157,Worth the money,5
1159,1159,"One of the best in market, 8G 1TB",4
1160,1160,Good,4
1161,1161,Good n Great but is lacking and slow,4
1162,1162,Laptop speed is just okay.,4
1163,1163,Make to improve the antivirus software to laptop per perched,4
1164,1164,Very slim and good display with light weight very nice system with the configuration,4
1165,1165,Worth it,4
1166,1166,Light weight and slim,4
1167,1167,Value for money,4
1168,1168,"Recommended, good one overall",4
1171,1171,Surprisingly light and good,4
1172,1172,Best laptop at 35k,4
1174,1174,wrong information on warranty,2
1175,1175,Battery life is only working for 4hours,2
1176,1176,Blank screen just after 4 months witi hardly any usage. Just attending online lectures.,2
1177,1177,Graphics issue,2
1178,1178,Quality is also not good,2
1179,1179,But expensive,2
1180,1180,"no sound , i tried trouble shooting it but no luck",2
1181,1181,Speaker is just worst of all.,3
1182,1182,Decent machine for day to day usage,3
1183,1183,Good but had issues with battery,3
1184,1184,"warranty shows expired when I checked in August21. Issue in keyboard - "" &amp; @ got interchanged",3
1185,1185,Not bad,3
1186,1186,Not up to mark due to sound issue,3
1187,1187,Ethernet adapter is very tight,3
1188,1188,Fraud Amazon,1
1189,1189,Never buy high end products from Amazon,1
1190,1190,Didn’t even start,1
1191,1191,Poor After Sales Support for a high value product,1
1192,1192,Do not buy expensive laptop from Amazon,1
1193,1193,"Fan error, doesn't bootup",1
1194,1194,Seems laptop already was in use.,1
1195,1195,Keyboard is not functioning,1
1196,1196,False warranty date,1
1197,1197,Warranty is not 1 year,1
1200,1200,I'm hearing hard-disk click sounds.,1
1201,1201,WASTE OF MONEY...DONT BUY RATHER PREFER HP OR DELL..,1
1202,1202,2102: Detection error on HDD0 (Main HDD),1
1203,1203,Waste of Money.Please don't buy.,1
1204,1204,Dislike,1
1205,1205,Laptop dos not start.  Very sad. Big brand,1
1206,1206,Keyboard problem,1
1207,1207,Poor display quality,1
1208,1208,Used product recieved,1
1209,1209,Poor Volume Output,1
1212,1212,Don't Buy.,1
1213,1213,Bad QC by LENOVO,1
1214,1214,Bad,1
1215,1215,Amazon delivering defective piece. It's better to by from a store.,1
1216,1216,Burning smell,1
1217,1217,Worst kind of Customer Support,1
1218,1218,DO NOT Buy,1
1219,1219,Cheap  quatily  material,1
1221,1221,Moved on from Apple to lenovo. Update after 10 months.,5
1222,1222,Go for this model 20RAS0W500- IPS display,5
1223,1223,A Great Value for Money purchase,5
1224,1224,Amazing product - But Battery!!,5
1225,1225,Great Performer with IPS display. Double Hit,5
1226,1226,Best business laptop under ₹60k,5
1227,1227,Value for money laptop,5
1228,1228,A Great commercial and powerful Masterpiece 👌🏻,5
1229,1229,I just love it and it was a great purchase. Worth every penny.,5
1230,1230,Good &amp; best laptop is THIK PAD,5
1233,1233,"Good for programmers, students, business people",5
1234,1234,Loved the E series from ThinkPad,5
1235,1235,Amazing experience with ThinkPad Laptop,5
1236,1236,Worth to buy,5
1237,1237,Simply awesome laptop....,5
1238,1238,Absolute Beauty!,5
1239,1239,Elegant and professional,5
1240,1240,Battery capacity.,5
1241,1241,Battery life is good. It is priced higher but works well. I am satistied.,5
1242,1242,Very Good Product..,5
1245,1245,Worth buying..,5
1246,1246,Good For self employment businesses,5
1247,1247,Value for money Laptop,5
1248,1248,Looks sleek and light and compact.,5
1249,1249,Good for light use,5
1250,1250,Solid laptop,5
1251,1251,worth the penny,5
1252,1252,Value for money.,5
1253,1253,Display View....,5
1254,1254,Go for it. It's awesome,5
1257,1257,Great product,5
1258,1258,Its more robust and technicalli better than ideapad.,5
1259,1259,Good laptop with value of money,5
1260,1260,Satisfied,5
1261,1261,Happy with the product,5
1262,1262,Lenovo ThinkPad,5
1263,1263,Very fast booting process good quality,5
1264,1264,Nice,5
1265,1265,Good,5
1266,1266,Awesome Product... Perfectly new and genuine,5
1269,1269,Good for official work,5
1270,1270,Good one for this cost!!!,5
1271,1271,Best value for money product,5
1272,1272,The Perfect Laptop,5
1273,1273,LENOVO ThinkPad E14 🤩,5
1274,1274,Best laptop under Budget,5
1275,1275,Good Laptop,5
1277,1277,"A good laptop for office work and browsing, but not heavy tasks",4
1278,1278,It's one of the best laptop you can get at this price.,4
1279,1279,So far very good good,4
1280,1280,Good machine.,4
1281,1281,Overall a good product.,4
1282,1282,Good laptop but some features mentioned are incorrect and misleading,4
1283,1283,Good laptop,4
1284,1284,Good value for money,4
1285,1285,Laptop is good,4
1286,1286,Nice Laptop.,4
1289,1289,"Toughness , with mobility and good battery life",4
1290,1290,Best..,4
1291,1291,Best laptop,4
1292,1292,Great product,4
1293,1293,I need product warranty for 5years,4
1294,1294,Its stable after opening good amount of tabs.,4
1295,1295,Good config and but  costly,4
1296,1296,good product for home use,4
1298,1298,Average laptop,2
1299,1299,Battery life only 3 hours,2
1300,1300,Sometimes it gets hang,3
1301,1301,Warranty only showing 23 months,3
1302,1302,battery life is very less,3
1303,1303,touch pad gets deeper when  compare to others..looks like default product how can I replace..,3
1304,1304,It is good for normal use.,3
1305,1305,Processor,3
1306,1306,Loose your money,1
1307,1307,Fraudulent  Transaction !! Faulty peice,1
1308,1308,Wifi Issue - Already Opened package received,1
1309,1309,Never buy electronics on Amazon,1
1310,1310,Issue with laptop,1
1311,1311,"Beware of Amazon offers on purchase, they are not fulfilled at times",1
1312,1312,Never gonna buy anything from Amazon,1
1313,1313,Its a good laptop but telling you seriously buy from market...,1
1314,1314,Within a month keys are not working property its getting stuck.,1
1315,1315,Please help,1
1318,1318,Damaged product,1
1319,1319,Bad product and they don't return the product,1
1321,1321,"Value for money, excellent built quality.",5
1322,1322,Worthy purchase .value for money product,5
1323,1323,Nice for daily office use.,5
1324,1324,"Sleek, premium looking product.",5
1325,1325,A worthy purchase at 42-44k,5
1326,1326,Amazing,5
1327,1327,Super happy,5
1328,1328,Does thing As expected,5
1329,1329,Best value laptop in this range,5
